Encoding,Configuration,solve-CPU,solve-Wall,Pre-CPU,Pre-WALL,Name
kmtotalizer,PAMO,5.6100000000000065,5.649999999999999,36.48,36.52,protein_ins-3ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Proximity,5.369999999999999,5.349999999999998,10.65,10.71,protein_ins-3ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Graph,5.420000000000016,5.420000000000016,330.25,330.3,protein_ins-3ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Natural,14.49,14.51,5.48,5.5,protein_ins-3ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Occurrence,14.7,14.64,8.47,8.56,protein_ins-3ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Random_1,8.1,8.18,5.47,5.5,protein_ins-3ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Random_2,5.94,5.96,5.46,5.47,protein_ins-3ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Random_3,20.3,20.29,5.39,5.45,protein_ins-3ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Random_4,18.87,18.87,5.4,5.46,protein_ins-3ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Random_5,19.03,19.01,5.38,5.46,protein_ins-3ebx_.1era_.g.wcnf.t-sat
kmtotalizer,PAMO+Occur,188.25,188.34,9.46,9.49,protein_ins-3ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Natural+PAMO,278.04,278.13,43.0,43.030000000000015,protein_ins-3ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,PAMO,179.51000000000002,179.55,36.48,36.55,protein_ins-3ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Proximity,186.72,186.77,10.66,10.7,protein_ins-3ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Graph,56.31999999999999,56.34000000000003,331.05,331.09,protein_ins-3ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Natural,186.49,186.45,5.39,5.46,protein_ins-3ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Occurrence,186.78,186.79,8.39,8.48,protein_ins-3ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Random_1,242.9,243,5.39,5.46,protein_ins-3ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Random_2,206.69,206.69,5.4,5.44,protein_ins-3ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Random_3,196.26,196.27,5.4,5.46,protein_ins-3ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Random_4,246.31,246.36,5.49,5.53,protein_ins-3ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Random_5,181.37,181.43,5.49,5.51,protein_ins-3ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,PAMO+Occur,2.62,2.6399999999999997,4.57,4.66,protein_ins-3ebx_.6ebx_.g.wcnf.t-sat
kmtotalizer,Natural+PAMO,2.5700000000000003,2.66,3.09,3.12,protein_ins-3ebx_.6ebx_.g.wcnf.t-sat
kmtotalizer,PAMO,1.1899999999999977,1.2100000000000009,24.26,24.36,protein_ins-3ebx_.6ebx_.g.wcnf.t-sat
kmtotalizer,Proximity,0.5299999999999994,0.5099999999999998,5.15,5.23,protein_ins-3ebx_.6ebx_.g.wcnf.t-sat
kmtotalizer,Graph,1.1999999999999886,1.2099999999999795,319.82,319.87,protein_ins-3ebx_.6ebx_.g.wcnf.t-sat
kmtotalizer,Natural,2.58,2.62,2.63,2.66,protein_ins-3ebx_.6ebx_.g.wcnf.t-sat
kmtotalizer,Occurrence,2.6,2.63,4.07,4.14,protein_ins-3ebx_.6ebx_.g.wcnf.t-sat
kmtotalizer,Random_1,3.23,3.25,2.64,2.66,protein_ins-3ebx_.6ebx_.g.wcnf.t-sat
kmtotalizer,Random_2,3.06,3.07,2.62,2.66,protein_ins-3ebx_.6ebx_.g.wcnf.t-sat
kmtotalizer,Random_3,3.29,3.32,2.63,2.65,protein_ins-3ebx_.6ebx_.g.wcnf.t-sat
kmtotalizer,Random_4,5.94,5.95,2.62,2.66,protein_ins-3ebx_.6ebx_.g.wcnf.t-sat
kmtotalizer,Random_5,2.39,2.4,2.58,2.65,protein_ins-3ebx_.6ebx_.g.wcnf.t-sat
kmtotalizer,PAMO+Occur,11.920000000000002,11.919999999999998,4.56,4.64,protein_ins-3ebx_.6ebx_.g.wcnf.t-unsat
kmtotalizer,Natural+PAMO,11.99,11.969999999999999,3.08,3.12,protein_ins-3ebx_.6ebx_.g.wcnf.t-unsat
kmtotalizer,PAMO,11.949999999999996,11.98,24.35,24.38,protein_ins-3ebx_.6ebx_.g.wcnf.t-unsat
kmtotalizer,Proximity,10.830000000000002,10.86,5.18,5.23,protein_ins-3ebx_.6ebx_.g.wcnf.t-unsat
kmtotalizer,Graph,10.689999999999998,10.699999999999989,322.65,322.68,protein_ins-3ebx_.6ebx_.g.wcnf.t-unsat
kmtotalizer,Natural,11.92,11.96,2.64,2.67,protein_ins-3ebx_.6ebx_.g.wcnf.t-unsat
kmtotalizer,Occurrence,11.99,11.94,4.1,4.17,protein_ins-3ebx_.6ebx_.g.wcnf.t-unsat
kmtotalizer,Random_1,12.96,12.95,2.62,2.69,protein_ins-3ebx_.6ebx_.g.wcnf.t-unsat
kmtotalizer,Random_2,14.11,14.13,2.57,2.65,protein_ins-3ebx_.6ebx_.g.wcnf.t-unsat
kmtotalizer,Random_3,13.87,13.9,2.61,2.67,protein_ins-3ebx_.6ebx_.g.wcnf.t-unsat
kmtotalizer,Random_4,14.1,14.11,2.59,2.65,protein_ins-3ebx_.6ebx_.g.wcnf.t-unsat
kmtotalizer,Random_5,10.88,10.92,2.62,2.67,protein_ins-3ebx_.6ebx_.g.wcnf.t-unsat
kmtotalizer,PAMO+Occur,4.970000000000001,4.930000000000001,4.1,4.22,protein_ins-6ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Natural+PAMO,5.02,4.95,2.77,2.88,protein_ins-6ebx_.1era_.g.wcnf.t-sat
kmtotalizer,PAMO,3.0,2.9299999999999997,19.77,19.87,protein_ins-6ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Proximity,1.9699999999999998,2.04,4.69,4.74,protein_ins-6ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Graph,3.6899999999999977,3.7099999999999795,323.88,323.99,protein_ins-6ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Natural,4.97,4.95,2.4,2.44,protein_ins-6ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Occurrence,4.85,4.9,3.72,3.75,protein_ins-6ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Random_1,3.3,3.31,2.39,2.4,protein_ins-6ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Random_2,9.05,9.07,2.36,2.39,protein_ins-6ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Random_3,6.96,7.02,2.38,2.41,protein_ins-6ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Random_4,7.15,7.15,2.38,2.4,protein_ins-6ebx_.1era_.g.wcnf.t-sat
kmtotalizer,Random_5,1.51,1.53,2.39,2.42,protein_ins-6ebx_.1era_.g.wcnf.t-sat
kmtotalizer,PAMO+Occur,53.18000000000001,53.15,4.09,4.18,protein_ins-6ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Natural+PAMO,52.64,52.64,2.82,2.86,protein_ins-6ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,PAMO,55.11999999999999,55.09,19.7,19.78,protein_ins-6ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Proximity,41.77,41.78,4.65,4.73,protein_ins-6ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Graph,22.879999999999995,22.879999999999995,321.91,321.97,protein_ins-6ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Natural,52.78,52.77,2.38,2.41,protein_ins-6ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Occurrence,52.64,52.64,3.67,3.73,protein_ins-6ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Random_1,48.32,48.38,2.39,2.41,protein_ins-6ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Random_2,50.49,50.5,2.39,2.43,protein_ins-6ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Random_3,38.05,38.06,2.39,2.41,protein_ins-6ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Random_4,52.73,52.69,2.32,2.41,protein_ins-6ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,Random_5,47.57,47.58,2.39,2.43,protein_ins-6ebx_.1era_.g.wcnf.t-unsat
kmtotalizer,PAMO+Occur,17.43,17.490000000000002,8.68,8.72,protein_ins-p1.wcnf.t-sat
kmtotalizer,Natural+PAMO,17.75,17.78,5.95,5.98,protein_ins-p1.wcnf.t-sat
kmtotalizer,PAMO,18.46,18.489999999999995,35.57,35.63,protein_ins-p1.wcnf.t-sat
kmtotalizer,Proximity,11.760000000000002,11.83,9.84,9.87,protein_ins-p1.wcnf.t-sat
kmtotalizer,Graph,28.660000000000025,28.629999999999995,327.39,327.54,protein_ins-p1.wcnf.t-sat
kmtotalizer,Natural,17.66,17.71,4.99,5.07,protein_ins-p1.wcnf.t-sat
kmtotalizer,Occurrence,17.52,17.52,7.73,7.77,protein_ins-p1.wcnf.t-sat
kmtotalizer,Random_1,13.56,13.55,4.97,5.02,protein_ins-p1.wcnf.t-sat
kmtotalizer,Random_2,13.4,13.45,4.98,5.03,protein_ins-p1.wcnf.t-sat
kmtotalizer,Random_3,2.07,2.08,5.01,5.04,protein_ins-p1.wcnf.t-sat
kmtotalizer,Random_4,14.01,14.05,4.98,5.03,protein_ins-p1.wcnf.t-sat
kmtotalizer,Random_5,13.2,13.13,4.97,5.06,protein_ins-p1.wcnf.t-sat
kmtotalizer,PAMO+Occur,135.54999999999998,135.58,8.68,8.72,protein_ins-p1.wcnf.t-unsat
kmtotalizer,Natural+PAMO,210.69,210.63,41.41000000000001,41.510000000000005,protein_ins-p1.wcnf.t-unsat
kmtotalizer,PAMO,110.36000000000001,110.4,35.48,35.56,protein_ins-p1.wcnf.t-unsat
kmtotalizer,Proximity,163.18,163.13000000000002,9.86,9.98,protein_ins-p1.wcnf.t-unsat
kmtotalizer,Graph,109.29999999999995,109.27000000000004,324.16,324.27,protein_ins-p1.wcnf.t-unsat
kmtotalizer,Natural,135.98,135.95,4.91,5.01,protein_ins-p1.wcnf.t-unsat
kmtotalizer,Occurrence,135.63,135.62,7.75,7.79,protein_ins-p1.wcnf.t-unsat
kmtotalizer,Random_1,189.23,189.27,4.97,5.01,protein_ins-p1.wcnf.t-unsat
kmtotalizer,Random_2,253.87,253.96,4.98,5.02,protein_ins-p1.wcnf.t-unsat
kmtotalizer,Random_3,183.35,183.42,4.97,5,protein_ins-p1.wcnf.t-unsat
kmtotalizer,Random_4,235.56,235.54,4.99,5.05,protein_ins-p1.wcnf.t-unsat
kmtotalizer,Random_5,207.78,207.74,4.98,5.05,protein_ins-p1.wcnf.t-unsat
kmtotalizer,PAMO+Occur,5.830000000000001,5.8,7.55,7.62,protein_ins-sandiaprotein.g.wcnf.t-sat
kmtotalizer,Natural+PAMO,5.819999999999999,5.84,5.22,5.23,protein_ins-sandiaprotein.g.wcnf.t-sat
kmtotalizer,PAMO,1.75,1.7099999999999937,34.2,34.27,protein_ins-sandiaprotein.g.wcnf.t-sat
kmtotalizer,Proximity,4.979999999999999,5.0,8.64,8.67,protein_ins-sandiaprotein.g.wcnf.t-sat
kmtotalizer,Graph,10.199999999999989,10.180000000000007,326.94,327.04,protein_ins-sandiaprotein.g.wcnf.t-sat
kmtotalizer,Natural,5.87,5.8,4.3,4.4,protein_ins-sandiaprotein.g.wcnf.t-sat
kmtotalizer,Occurrence,6.01,5.92,6.69,6.81,protein_ins-sandiaprotein.g.wcnf.t-sat
kmtotalizer,Random_1,5.17,5.1,4.31,4.4,protein_ins-sandiaprotein.g.wcnf.t-sat
kmtotalizer,Random_2,8.59,8.53,4.28,4.37,protein_ins-sandiaprotein.g.wcnf.t-sat
kmtotalizer,Random_3,4.67,4.62,4.3,4.37,protein_ins-sandiaprotein.g.wcnf.t-sat
kmtotalizer,Random_4,7.39,7.35,4.27,4.35,protein_ins-sandiaprotein.g.wcnf.t-sat
kmtotalizer,Random_5,4.44,4.47,4.31,4.39,protein_ins-sandiaprotein.g.wcnf.t-sat
kmtotalizer,PAMO+Occur,51.03,51.07,7.5,7.55,protein_ins-sandiaprotein.g.wcnf.t-unsat
kmtotalizer,Natural+PAMO,51.39,51.42,5.14,5.16,protein_ins-sandiaprotein.g.wcnf.t-unsat
kmtotalizer,PAMO,43.88999999999999,43.86000000000001,34.18,34.29,protein_ins-sandiaprotein.g.wcnf.t-unsat
kmtotalizer,Proximity,51.9,51.949999999999996,8.56,8.6,protein_ins-sandiaprotein.g.wcnf.t-unsat
kmtotalizer,Graph,23.99000000000001,24.019999999999982,331.87,331.93,protein_ins-sandiaprotein.g.wcnf.t-unsat
kmtotalizer,Natural,51.67,51.71,4.29,4.36,protein_ins-sandiaprotein.g.wcnf.t-unsat
kmtotalizer,Occurrence,51.19,51.19,6.81,6.85,protein_ins-sandiaprotein.g.wcnf.t-unsat
kmtotalizer,Random_1,75.73,75.76,4.38,4.4,protein_ins-sandiaprotein.g.wcnf.t-unsat
kmtotalizer,Random_2,65.98,66.01,4.31,4.36,protein_ins-sandiaprotein.g.wcnf.t-unsat
kmtotalizer,Random_3,68.92,68.91,4.28,4.34,protein_ins-sandiaprotein.g.wcnf.t-unsat
kmtotalizer,Random_4,42.78,42.85,4.37,4.39,protein_ins-sandiaprotein.g.wcnf.t-unsat
kmtotalizer,Random_5,40.84,40.9,4.35,4.37,protein_ins-sandiaprotein.g.wcnf.t-unsat
kmtotalizer,PAMO+Occur,0.0,0.03,0.0,0.13,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-sat
kmtotalizer,Natural+PAMO,0.0,0.03,0.0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-sat
kmtotalizer,PAMO,0.13,0.04000000000000001,0.0,0.13,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-sat
kmtotalizer,Proximity,0.0,0.04000000000000001,0.0,0.13,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-sat
kmtotalizer,Graph,0.0,0.03000000000000025,2.99,3.05,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-sat
kmtotalizer,Natural,0,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-sat
kmtotalizer,Occurrence,0,0.03,0,0.15,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-sat
kmtotalizer,Random_1,0,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-sat
kmtotalizer,Random_2,0.08,0.02,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-sat
kmtotalizer,Random_3,0,0.03,0,0.1,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-sat
kmtotalizer,Random_4,0,0.02,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-sat
kmtotalizer,Random_5,0,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-sat
kmtotalizer,PAMO+Occur,0.0,0.03,0.0,0.15,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-unsat
kmtotalizer,Natural+PAMO,0.0,0.010000000000000009,0.0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-unsat
kmtotalizer,PAMO,0.12,0.04000000000000001,0.0,0.13,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-unsat
kmtotalizer,Proximity,0.0,0.03,0.0,0.14,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-unsat
kmtotalizer,Graph,0.0,0.03000000000000025,3.02,3.07,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-unsat
kmtotalizer,Natural,0.08,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-unsat
kmtotalizer,Occurrence,0.15,0.03,0,0.16,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-unsat
kmtotalizer,Random_1,0,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-unsat
kmtotalizer,Random_2,0,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-unsat
kmtotalizer,Random_3,0,0.02,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-unsat
kmtotalizer,Random_4,0,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-unsat
kmtotalizer,Random_5,0,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat-unsat
kmtotalizer,PAMO+Occur,0.0,0.03,0.0,0.14,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-sat
kmtotalizer,Natural+PAMO,0.0,0.03,0.0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-sat
kmtotalizer,PAMO,0.0,0.04000000000000001,0.0,0.12,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-sat
kmtotalizer,Proximity,0.11,0.03,0.0,0.12,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-sat
kmtotalizer,Graph,0.11000000000000032,0.029999999999999805,2.86,2.98,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-sat
kmtotalizer,Natural,0,0.01,0,0.1,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-sat
kmtotalizer,Occurrence,0,0.03,0,0.15,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-sat
kmtotalizer,Random_1,0,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-sat
kmtotalizer,Random_2,0,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-sat
kmtotalizer,Random_3,0,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-sat
kmtotalizer,Random_4,0,0.02,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-sat
kmtotalizer,Random_5,0,0.02,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-sat
kmtotalizer,PAMO+Occur,0.0,0.03,0.0,0.13,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-unsat
kmtotalizer,Natural+PAMO,0.0,0.03,0.0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-unsat
kmtotalizer,PAMO,0.12,0.03,0.0,0.13,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-unsat
kmtotalizer,Proximity,0.11,0.039999999999999994,0.0,0.11,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-unsat
kmtotalizer,Graph,0.050000000000000266,0.020000000000000018,2.88,2.94,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-unsat
kmtotalizer,Natural,0.08,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-unsat
kmtotalizer,Occurrence,0,0.04,0,0.14,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-unsat
kmtotalizer,Random_1,0,0.03,0,0.1,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-unsat
kmtotalizer,Random_2,0,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-unsat
kmtotalizer,Random_3,0,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-unsat
kmtotalizer,Random_4,0,0.03,0,0.1,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-unsat
kmtotalizer,Random_5,0.08,0.03,0,0.09,pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat-unsat
kmtotalizer,PAMO+Occur,83.64,83.58,0.0,0.09,pseudoBoolean-normalized-g15x15.opb.msat-sat
kmtotalizer,Natural+PAMO,22.52,22.55,0.0,0.07,pseudoBoolean-normalized-g15x15.opb.msat-sat
kmtotalizer,PAMO,83.66,83.63,0.0,0.09,pseudoBoolean-normalized-g15x15.opb.msat-sat
kmtotalizer,Proximity,84.56,84.55,0.0,0.09,pseudoBoolean-normalized-g15x15.opb.msat-sat
kmtotalizer,Graph,5.17,5.16,0.98,1.03,pseudoBoolean-normalized-g15x15.opb.msat-sat
kmtotalizer,Natural,22.58,22.62,0,0.07,pseudoBoolean-normalized-g15x15.opb.msat-sat
kmtotalizer,Occurrence,970.73,970.75,0,0.13,pseudoBoolean-normalized-g15x15.opb.msat-sat
kmtotalizer,Random_1,1800,1800,0,0.09,pseudoBoolean-normalized-g15x15.opb.msat-sat
kmtotalizer,Random_2,1800,1800,0,0.07,pseudoBoolean-normalized-g15x15.opb.msat-sat
kmtotalizer,Random_3,1800,1800,0,0.07,pseudoBoolean-normalized-g15x15.opb.msat-sat
kmtotalizer,Random_4,1800,1800,0,0.07,pseudoBoolean-normalized-g15x15.opb.msat-sat
kmtotalizer,Random_5,1800,1800,0,0.09,pseudoBoolean-normalized-g15x15.opb.msat-sat
kmtotalizer,PAMO+Occur,132.46,132.44,0.0,0.09,pseudoBoolean-normalized-g15x15.opb.msat-unsat
kmtotalizer,Natural+PAMO,50.78,50.73,0.0,0.07,pseudoBoolean-normalized-g15x15.opb.msat-unsat
kmtotalizer,PAMO,133.77,133.76,0.0,0.09,pseudoBoolean-normalized-g15x15.opb.msat-unsat
kmtotalizer,Proximity,133.85,133.85,0.0,0.08,pseudoBoolean-normalized-g15x15.opb.msat-unsat
kmtotalizer,Graph,20.549999999999997,20.51,0.92,1.02,pseudoBoolean-normalized-g15x15.opb.msat-unsat
kmtotalizer,Natural,50.73,50.7,0,0.07,pseudoBoolean-normalized-g15x15.opb.msat-unsat
kmtotalizer,Occurrence,1800,1800,0,0.15,pseudoBoolean-normalized-g15x15.opb.msat-unsat
kmtotalizer,Random_1,1800,1800,0,0.07,pseudoBoolean-normalized-g15x15.opb.msat-unsat
kmtotalizer,Random_2,1800,1800,0,0.07,pseudoBoolean-normalized-g15x15.opb.msat-unsat
kmtotalizer,Random_3,1800,1800,0,0.09,pseudoBoolean-normalized-g15x15.opb.msat-unsat
kmtotalizer,Random_4,1800,1800,0,0.07,pseudoBoolean-normalized-g15x15.opb.msat-unsat
kmtotalizer,Random_5,1800,1800,0,0.09,pseudoBoolean-normalized-g15x15.opb.msat-unsat
kmtotalizer,PAMO+Occur,0.0,0.009999999999999995,0.0,0.07,pseudoBoolean-normalized-g4x4.opb.msat-sat
kmtotalizer,Natural+PAMO,0.0,0.0,0.0,0.07,pseudoBoolean-normalized-g4x4.opb.msat-sat
kmtotalizer,PAMO,0.0,0.009999999999999995,0.0,0.07,pseudoBoolean-normalized-g4x4.opb.msat-sat
kmtotalizer,Proximity,0.0,0.0,0.0,0.07,pseudoBoolean-normalized-g4x4.opb.msat-sat
kmtotalizer,Graph,0.47,0.010000000000000009,0.0,0.48,pseudoBoolean-normalized-g4x4.opb.msat-sat
kmtotalizer,Natural,0,0,0,0.07,pseudoBoolean-normalized-g4x4.opb.msat-sat
kmtotalizer,Occurrence,0,0,0,0.11,pseudoBoolean-normalized-g4x4.opb.msat-sat
kmtotalizer,Random_1,0,0,0,0.07,pseudoBoolean-normalized-g4x4.opb.msat-sat
kmtotalizer,Random_2,0,0.01,0,0.06,pseudoBoolean-normalized-g4x4.opb.msat-sat
kmtotalizer,Random_3,0,0,0,0.07,pseudoBoolean-normalized-g4x4.opb.msat-sat
kmtotalizer,Random_4,0,0.01,0,0.06,pseudoBoolean-normalized-g4x4.opb.msat-sat
kmtotalizer,Random_5,0,0.01,0,0.06,pseudoBoolean-normalized-g4x4.opb.msat-sat
kmtotalizer,PAMO+Occur,0.0,0.009999999999999995,0.0,0.07,pseudoBoolean-normalized-g4x4.opb.msat-unsat
kmtotalizer,Natural+PAMO,0.0,0.010000000000000009,0.0,0.06,pseudoBoolean-normalized-g4x4.opb.msat-unsat
kmtotalizer,PAMO,0.0,0.009999999999999995,0.0,0.07,pseudoBoolean-normalized-g4x4.opb.msat-unsat
kmtotalizer,Proximity,0.0,0.0,0.0,0.07,pseudoBoolean-normalized-g4x4.opb.msat-unsat
kmtotalizer,Graph,0.0,0.010000000000000009,0.0,0.5,pseudoBoolean-normalized-g4x4.opb.msat-unsat
kmtotalizer,Natural,0,0.01,0,0.06,pseudoBoolean-normalized-g4x4.opb.msat-unsat
kmtotalizer,Occurrence,0,0.01,0,0.11,pseudoBoolean-normalized-g4x4.opb.msat-unsat
kmtotalizer,Random_1,0,0.01,0,0.06,pseudoBoolean-normalized-g4x4.opb.msat-unsat
kmtotalizer,Random_2,0,0,0,0.07,pseudoBoolean-normalized-g4x4.opb.msat-unsat
kmtotalizer,Random_3,0,0.01,0,0.06,pseudoBoolean-normalized-g4x4.opb.msat-unsat
kmtotalizer,Random_4,0,0.01,0,0.06,pseudoBoolean-normalized-g4x4.opb.msat-unsat
kmtotalizer,Random_5,0,0.01,0,0.06,pseudoBoolean-normalized-g4x4.opb.msat-unsat
kmtotalizer,PAMO+Occur,0.0,0.009999999999999995,0.0,0.07,pseudoBoolean-normalized-g9x3.opb.msat-sat
kmtotalizer,Natural+PAMO,0.0,0.010000000000000009,0.0,0.06,pseudoBoolean-normalized-g9x3.opb.msat-sat
kmtotalizer,PAMO,0.0,0.0,0.0,0.08,pseudoBoolean-normalized-g9x3.opb.msat-sat
kmtotalizer,Proximity,0.0,0.009999999999999995,0.0,0.08,pseudoBoolean-normalized-g9x3.opb.msat-sat
kmtotalizer,Graph,0.0,0.010000000000000009,0.0,0.5,pseudoBoolean-normalized-g9x3.opb.msat-sat
kmtotalizer,Natural,0,0.01,0,0.06,pseudoBoolean-normalized-g9x3.opb.msat-sat
kmtotalizer,Occurrence,0.1,0.01,0,0.11,pseudoBoolean-normalized-g9x3.opb.msat-sat
kmtotalizer,Random_1,0,0.03,0,0.06,pseudoBoolean-normalized-g9x3.opb.msat-sat
kmtotalizer,Random_2,0,0.03,0,0.08,pseudoBoolean-normalized-g9x3.opb.msat-sat
kmtotalizer,Random_3,0,0.01,0,0.06,pseudoBoolean-normalized-g9x3.opb.msat-sat
kmtotalizer,Random_4,0.05,0.01,0,0.07,pseudoBoolean-normalized-g9x3.opb.msat-sat
kmtotalizer,Random_5,0,0.01,0,0.07,pseudoBoolean-normalized-g9x3.opb.msat-sat
kmtotalizer,PAMO+Occur,0.0,0.0,0.0,0.08,pseudoBoolean-normalized-g9x3.opb.msat-unsat
kmtotalizer,Natural+PAMO,0.0,0.009999999999999995,0.0,0.07,pseudoBoolean-normalized-g9x3.opb.msat-unsat
kmtotalizer,PAMO,0.0,0.010000000000000009,0.0,0.09,pseudoBoolean-normalized-g9x3.opb.msat-unsat
kmtotalizer,Proximity,0.0,0.009999999999999995,0.0,0.07,pseudoBoolean-normalized-g9x3.opb.msat-unsat
kmtotalizer,Graph,0.0,0.0,0.0,0.51,pseudoBoolean-normalized-g9x3.opb.msat-unsat
kmtotalizer,Natural,0,0.01,0,0.08,pseudoBoolean-normalized-g9x3.opb.msat-unsat
kmtotalizer,Occurrence,0,0.01,0,0.11,pseudoBoolean-normalized-g9x3.opb.msat-unsat
kmtotalizer,Random_1,0.06,0.02,0,0.06,pseudoBoolean-normalized-g9x3.opb.msat-unsat
kmtotalizer,Random_2,0,0.02,0,0.08,pseudoBoolean-normalized-g9x3.opb.msat-unsat
