Encoding,Configuration,solve-CPU,solve-Wall,Pre-CPU,Pre-WALL,Name
mtotalizer,Random_3,0.7,0.32,0,0.45,mqc-15tree801p-sat
mtotalizer,Random_4,1.81,1.41,0,0.45,mqc-15tree801p-sat
mtotalizer,Random_5,0.83,0.44,0,0.45,mqc-15tree801p-sat
cardnetwork,PAMO+Occur,1.2800000000000002,1.2599999999999998,2.61,2.66,mqc-15tree801p-sat
cardnetwork,Proximity,1.29,1.2999999999999998,2.39,2.43,mqc-15tree801p-sat
cardnetwork,Natural,1.45,1.2,0,0.3,mqc-15tree801p-sat
cardnetwork,Occurrence,1.67,1.2,0,0.5,mqc-15tree801p-sat
cardnetwork,Random_1,5.08,4.85,0,0.33,mqc-15tree801p-sat
cardnetwork,Random_2,1.97,1.71,0,0.34,mqc-15tree801p-sat
cardnetwork,Random_3,1.14,0.87,0,0.34,mqc-15tree801p-sat
cardnetwork,Random_4,1.58,1.35,0,0.33,mqc-15tree801p-sat
cardnetwork,Random_5,1.59,1.35,0,0.34,mqc-15tree801p-sat
sortnetwork,PAMO+Occur,2.92,3.0,2.99,3.01,mqc-15tree801p-sat
sortnetwork,Proximity,2.9899999999999998,2.9499999999999997,2.68,2.77,mqc-15tree801p-sat
sortnetwork,Natural,1.79,1.88,0.6,0.62,mqc-15tree801p-sat
sortnetwork,Occurrence,1.94,1.9,0.75,0.83,mqc-15tree801p-sat
sortnetwork,Random_1,1.87,1.86,0.62,0.67,mqc-15tree801p-sat
sortnetwork,Random_2,2.86,2.9,0.61,0.67,mqc-15tree801p-sat
sortnetwork,Random_3,3.09,3.11,0.61,0.66,mqc-15tree801p-sat
sortnetwork,Random_4,0.59,0.57,0.62,0.67,mqc-15tree801p-sat
sortnetwork,Random_5,2.55,2.59,0.62,0.67,mqc-15tree801p-sat
sequential,PAMO+Occur,0.48999999999999977,0.5100000000000002,2.7,2.78,mqc-15tree801p-sat
sequential,Proximity,0.45999999999999996,0.52,2.46,2.5,mqc-15tree801p-sat
sequential,Natural,2.81,2.5,0,0.38,mqc-15tree801p-sat
sequential,Occurrence,2.46,2.48,0.55,0.59,mqc-15tree801p-sat
sequential,Random_1,1.12,0.73,0,0.44,mqc-15tree801p-sat
sequential,Random_2,1,0.65,0,0.42,mqc-15tree801p-sat
sequential,Random_3,2.26,1.89,0,0.42,mqc-15tree801p-sat
sequential,Random_4,2.71,2.36,0,0.42,mqc-15tree801p-sat
sequential,Random_5,2.48,2.13,0,0.42,mqc-15tree801p-sat
kmtotalizer,PAMO+Occur,6.419999999999999,6.4399999999999995,2.62,2.65,mqc-15tree801p-unsat
kmtotalizer,Proximity,6.530000000000001,6.51,2.36,2.41,mqc-15tree801p-unsat
kmtotalizer,Natural,6.77,6.53,0,0.27,mqc-15tree801p-unsat
kmtotalizer,Occurrence,6.98,6.53,0,0.47,mqc-15tree801p-unsat
kmtotalizer,Random_1,9.49,9.25,0,0.31,mqc-15tree801p-unsat
kmtotalizer,Random_2,8.43,8.23,0,0.31,mqc-15tree801p-unsat
kmtotalizer,Random_3,8.47,8.21,0,0.31,mqc-15tree801p-unsat
kmtotalizer,Random_4,6.55,6.29,0,0.31,mqc-15tree801p-unsat
kmtotalizer,Random_5,7.57,7.3,0,0.3,mqc-15tree801p-unsat
mtotalizer,PAMO+Occur,7.090000000000001,7.129999999999999,2.8,2.82,mqc-15tree801p-unsat
mtotalizer,Proximity,7.26,7.22,2.44,2.54,mqc-15tree801p-unsat
mtotalizer,Natural,7.2,6.81,0,0.41,mqc-15tree801p-unsat
mtotalizer,Occurrence,6.9,6.85,0.52,0.61,mqc-15tree801p-unsat
mtotalizer,Random_1,6.58,6.18,0,0.45,mqc-15tree801p-unsat
mtotalizer,Random_2,6.87,6.5,0,0.45,mqc-15tree801p-unsat
mtotalizer,Random_3,7.5,7.1,0,0.47,mqc-15tree801p-unsat
mtotalizer,Random_4,7.58,7.18,0,0.45,mqc-15tree801p-unsat
mtotalizer,Random_5,7.7,7.29,0,0.45,mqc-15tree801p-unsat
cardnetwork,PAMO+Occur,7.970000000000001,7.93,2.6,2.66,mqc-15tree801p-unsat
cardnetwork,Proximity,7.909999999999999,7.93,2.38,2.44,mqc-15tree801p-unsat
cardnetwork,Natural,8.92,8.69,0,0.3,mqc-15tree801p-unsat
cardnetwork,Occurrence,9.28,8.82,0,0.5,mqc-15tree801p-unsat
cardnetwork,Random_1,14.91,14.59,0,0.34,mqc-15tree801p-unsat
cardnetwork,Random_2,15.95,15.69,0,0.33,mqc-15tree801p-unsat
cardnetwork,Random_3,15.77,15.48,0,0.33,mqc-15tree801p-unsat
cardnetwork,Random_4,13.11,12.83,0,0.34,mqc-15tree801p-unsat
cardnetwork,Random_5,18.75,18.44,0,0.34,mqc-15tree801p-unsat
sortnetwork,PAMO+Occur,9.2,9.26,2.96,2.99,mqc-15tree801p-unsat
sortnetwork,Proximity,9.370000000000001,9.36,2.68,2.75,mqc-15tree801p-unsat
sortnetwork,Natural,9.79,9.81,0.61,0.63,mqc-15tree801p-unsat
sortnetwork,Occurrence,9.79,9.81,0.75,0.82,mqc-15tree801p-unsat
sortnetwork,Random_1,8.78,8.79,0.65,0.67,mqc-15tree801p-unsat
sortnetwork,Random_2,9.38,9.37,0.6,0.66,mqc-15tree801p-unsat
sortnetwork,Random_3,9.17,9.19,0.61,0.68,mqc-15tree801p-unsat
sortnetwork,Random_4,9.64,9.06,0.6,0.66,mqc-15tree801p-unsat
sortnetwork,Random_5,9.5,9.5,0.6,0.67,mqc-15tree801p-unsat
sequential,PAMO+Occur,10.58,10.56,2.68,2.75,mqc-15tree801p-unsat
sequential,Proximity,10.67,10.709999999999999,2.44,2.49,mqc-15tree801p-unsat
sequential,Natural,12.34,12,0,0.38,mqc-15tree801p-unsat
sequential,Occurrence,12.21,12.18,0.5,0.58,mqc-15tree801p-unsat
sequential,Random_1,14.17,13.84,0,0.42,mqc-15tree801p-unsat
sequential,Random_2,12.45,12.05,0,0.44,mqc-15tree801p-unsat
sequential,Random_3,15.17,14.78,0,0.42,mqc-15tree801p-unsat
sequential,Random_4,20.52,20.14,0,0.42,mqc-15tree801p-unsat
sequential,Random_5,19.85,19.47,0,0.42,mqc-15tree801p-unsat
kmtotalizer,PAMO+Occur,5.19,5.14,0.0,0.11,optic-gen_add_4_991-sat
kmtotalizer,Proximity,5.57,5.47,0.0,0.13,optic-gen_add_4_991-sat
kmtotalizer,Natural,1085.03,1085,0,0.08,optic-gen_add_4_991-sat
kmtotalizer,Occurrence,34.55,34.48,0,0.15,optic-gen_add_4_991-sat
kmtotalizer,Random_1,1800,1800,0,0.08,optic-gen_add_4_991-sat
kmtotalizer,Random_2,1800,1800,0,0.09,optic-gen_add_4_991-sat
kmtotalizer,Random_3,1800,1800,0,0.1,optic-gen_add_4_991-sat
kmtotalizer,Random_4,1800,1800,0,0.08,optic-gen_add_4_991-sat
kmtotalizer,Random_5,1800,1800,0,0.08,optic-gen_add_4_991-sat
mtotalizer,PAMO+Occur,0.92,0.82,0.0,0.15,optic-gen_add_4_991-sat
mtotalizer,Proximity,0.91,0.82,0.0,0.14,optic-gen_add_4_991-sat
mtotalizer,Natural,1800,1800,0,0.1,optic-gen_add_4_991-sat
mtotalizer,Occurrence,156.71,156.64,0,0.16,optic-gen_add_4_991-sat
mtotalizer,Random_1,1800,1800,0,0.11,optic-gen_add_4_991-sat
mtotalizer,Random_2,1800,1800,0,0.1,optic-gen_add_4_991-sat
mtotalizer,Random_3,1800,1800,0,0.1,optic-gen_add_4_991-sat
mtotalizer,Random_4,1800,1800,0,0.1,optic-gen_add_4_991-sat
mtotalizer,Random_5,1800,1800,0,0.1,optic-gen_add_4_991-sat
cardnetwork,PAMO+Occur,16.55,16.45,0.0,0.18,optic-gen_add_4_991-sat
cardnetwork,Proximity,16.49,16.380000000000003,0.0,0.15,optic-gen_add_4_991-sat
cardnetwork,Natural,1800,1800,0,0.12,optic-gen_add_4_991-sat
cardnetwork,Occurrence,47.25,47.14,0,0.17,optic-gen_add_4_991-sat
cardnetwork,Random_1,1800,1800,0,0.1,optic-gen_add_4_991-sat
cardnetwork,Random_2,1800,1800,0,0.11,optic-gen_add_4_991-sat
cardnetwork,Random_3,1800,1800,0,0.1,optic-gen_add_4_991-sat
cardnetwork,Random_4,1800,1800,0,0.12,optic-gen_add_4_991-sat
cardnetwork,Random_5,1800,1800,0,0.1,optic-gen_add_4_991-sat
sortnetwork,PAMO+Occur,10.54,10.42,0.0,0.19,optic-gen_add_4_991-sat
sortnetwork,Proximity,10.57,10.42,0.0,0.18,optic-gen_add_4_991-sat
sortnetwork,Natural,1352.33,1352.3,0,0.13,optic-gen_add_4_991-sat
sortnetwork,Occurrence,524.61,524.44,0,0.2,optic-gen_add_4_991-sat
sortnetwork,Random_1,1800,1800,0,0.13,optic-gen_add_4_991-sat
sortnetwork,Random_2,1800,1800,0,0.13,optic-gen_add_4_991-sat
sortnetwork,Random_3,1800,1800,0,0.13,optic-gen_add_4_991-sat
sortnetwork,Random_4,1800,1800,0,0.13,optic-gen_add_4_991-sat
sortnetwork,Random_5,1800,1800,0,0.13,optic-gen_add_4_991-sat
sequential,PAMO+Occur,8.53,8.329999999999998,0.0,0.21,optic-gen_add_4_991-sat
sequential,Proximity,8.5,8.309999999999999,0.0,0.22,optic-gen_add_4_991-sat
sequential,Natural,1772.43,1772.37,0,0.17,optic-gen_add_4_991-sat
sequential,Occurrence,204.44,204.28,0,0.24,optic-gen_add_4_991-sat
sequential,Random_1,1800,1800,0,0.17,optic-gen_add_4_991-sat
sequential,Random_2,1800,1800,0,0.18,optic-gen_add_4_991-sat
sequential,Random_3,1800,1800,0,0.18,optic-gen_add_4_991-sat
sequential,Random_4,1800,1800,0,0.17,optic-gen_add_4_991-sat
sequential,Random_5,1800,1800,0,0.17,optic-gen_add_4_991-sat
kmtotalizer,PAMO+Occur,26.42,26.38,0.0,0.14,optic-gen_add_4_991-unsat
kmtotalizer,Proximity,26.53,26.44,0.0,0.13,optic-gen_add_4_991-unsat
kmtotalizer,Natural,1800,1800,0,0.08,optic-gen_add_4_991-unsat
kmtotalizer,Occurrence,1800,1800,0,0.16,optic-gen_add_4_991-unsat
kmtotalizer,Random_1,1800,1800,0,0.09,optic-gen_add_4_991-unsat
kmtotalizer,Random_2,1800,1800,0,0.08,optic-gen_add_4_991-unsat
kmtotalizer,Random_3,1800,1800,0,0.08,optic-gen_add_4_991-unsat
kmtotalizer,Random_4,1800,1800,0,0.08,optic-gen_add_4_991-unsat
kmtotalizer,Random_5,1800,1800,0,0.09,optic-gen_add_4_991-unsat
mtotalizer,PAMO+Occur,14.2,14.09,0.0,0.16,optic-gen_add_4_991-unsat
mtotalizer,Proximity,14.22,14.139999999999999,0.0,0.14,optic-gen_add_4_991-unsat
mtotalizer,Natural,1800,1800,0,0.1,optic-gen_add_4_991-unsat
mtotalizer,Occurrence,1800,1800,0,0.16,optic-gen_add_4_991-unsat
mtotalizer,Random_1,1800,1800,0,0.1,optic-gen_add_4_991-unsat
mtotalizer,Random_2,1800,1800,0,0.1,optic-gen_add_4_991-unsat
mtotalizer,Random_3,1800,1800,0,0.1,optic-gen_add_4_991-unsat
mtotalizer,Random_4,1800,1800,0,0.12,optic-gen_add_4_991-unsat
mtotalizer,Random_5,1800,1800,0,0.1,optic-gen_add_4_991-unsat
cardnetwork,PAMO+Occur,55.96,55.82,0.0,0.18,optic-gen_add_4_991-unsat
cardnetwork,Proximity,55.37,55.24,0.0,0.15,optic-gen_add_4_991-unsat
cardnetwork,Natural,1800,1800,0,0.12,optic-gen_add_4_991-unsat
cardnetwork,Occurrence,1800,1800,0,0.19,optic-gen_add_4_991-unsat
cardnetwork,Random_1,1800,1800,0,0.1,optic-gen_add_4_991-unsat
cardnetwork,Random_2,1800,1800,0,0.1,optic-gen_add_4_991-unsat
cardnetwork,Random_3,1800,1800,0,0.13,optic-gen_add_4_991-unsat
cardnetwork,Random_4,1800,1800,0,0.1,optic-gen_add_4_991-unsat
cardnetwork,Random_5,1800,1800,0,0.1,optic-gen_add_4_991-unsat
sortnetwork,PAMO+Occur,74.0,73.86999999999999,0.0,0.15,optic-gen_add_4_991-unsat
sortnetwork,Proximity,74.17,74.03,0.0,0.17,optic-gen_add_4_991-unsat
sortnetwork,Natural,1800,1800,0,0.13,optic-gen_add_4_991-unsat
sortnetwork,Occurrence,1800,1800,0,0.19,optic-gen_add_4_991-unsat
sortnetwork,Random_1,1800,1800,0,0.13,optic-gen_add_4_991-unsat
sortnetwork,Random_2,1800,1800,0,0.13,optic-gen_add_4_991-unsat
sortnetwork,Random_3,1800,1800,0,0.13,optic-gen_add_4_991-unsat
sortnetwork,Random_4,1800,1800,0,0.13,optic-gen_add_4_991-unsat
sortnetwork,Random_5,1800,1800,0,0.13,optic-gen_add_4_991-unsat
sequential,PAMO+Occur,30.68,30.51,0.0,0.24,optic-gen_add_4_991-unsat
sequential,Proximity,30.68,30.55,0.0,0.22,optic-gen_add_4_991-unsat
sequential,Natural,1800,1800,0,0.17,optic-gen_add_4_991-unsat
sequential,Occurrence,1800,1800,0,0.25,optic-gen_add_4_991-unsat
sequential,Random_1,1800,1800,0,0.17,optic-gen_add_4_991-unsat
sequential,Random_2,1800,1800,0,0.19,optic-gen_add_4_991-unsat
sequential,Random_3,1800,1800,0,0.17,optic-gen_add_4_991-unsat
sequential,Random_4,1800,1800,0,0.17,optic-gen_add_4_991-unsat
sequential,Random_5,1800,1800,0,0.17,optic-gen_add_4_991-unsat
kmtotalizer,PAMO+Occur,257.38,257.15000000000003,0.0,0.34,optic-gen_add_5_991-sat
kmtotalizer,Proximity,257.74,257.46000000000004,0.0,0.33,optic-gen_add_5_991-sat
kmtotalizer,Natural,1800,1800,0,0.17,optic-gen_add_5_991-sat
kmtotalizer,Occurrence,1800,1800,0,0.3,optic-gen_add_5_991-sat
kmtotalizer,Random_1,1800,1800,0,0.17,optic-gen_add_5_991-sat
kmtotalizer,Random_2,1800,1800,0,0.17,optic-gen_add_5_991-sat
kmtotalizer,Random_3,1800,1800,0,0.17,optic-gen_add_5_991-sat
kmtotalizer,Random_4,1800,1800,0,0.19,optic-gen_add_5_991-sat
kmtotalizer,Random_5,1800,1800,0,0.17,optic-gen_add_5_991-sat
mtotalizer,PAMO+Occur,1800,1800,0.0,0.49,optic-gen_add_5_991-sat
mtotalizer,Proximity,1800,1800,0.0,0.47,optic-gen_add_5_991-sat
mtotalizer,Natural,1800,1800,0,0.29,optic-gen_add_5_991-sat
mtotalizer,Occurrence,1800,1800,0,0.41,optic-gen_add_5_991-sat
mtotalizer,Random_1,1800,1800,0,0.3,optic-gen_add_5_991-sat
mtotalizer,Random_2,1800,1800,0,0.3,optic-gen_add_5_991-sat
mtotalizer,Random_3,1800,1800,0,0.3,optic-gen_add_5_991-sat
mtotalizer,Random_4,1800,1800,0,0.3,optic-gen_add_5_991-sat
mtotalizer,Random_5,1800,1800,0,0.31,optic-gen_add_5_991-sat
cardnetwork,PAMO+Occur,1800,1800,0.0,0.41,optic-gen_add_5_991-sat
cardnetwork,Proximity,1800,1800,0.0,0.42,optic-gen_add_5_991-sat
cardnetwork,Natural,1800,1800,0,0.26,optic-gen_add_5_991-sat
cardnetwork,Occurrence,1800,1800,0,0.37,optic-gen_add_5_991-sat
cardnetwork,Random_1,1800,1800,0,0.26,optic-gen_add_5_991-sat
cardnetwork,Random_2,1800,1800,0,0.26,optic-gen_add_5_991-sat
cardnetwork,Random_3,1800,1800,0,0.26,optic-gen_add_5_991-sat
cardnetwork,Random_4,1800,1800,0,0.26,optic-gen_add_5_991-sat
cardnetwork,Random_5,1800,1800,0,0.26,optic-gen_add_5_991-sat
sortnetwork,PAMO+Occur,1800,1800,0.59,0.66,optic-gen_add_5_991-sat
sortnetwork,Proximity,1800,1800,0.62,0.7,optic-gen_add_5_991-sat
sortnetwork,Natural,1800,1800,0,0.5,optic-gen_add_5_991-sat
sortnetwork,Occurrence,1800,1800,0.54,0.61,optic-gen_add_5_991-sat
sortnetwork,Random_1,1800,1800,0,0.51,optic-gen_add_5_991-sat
sortnetwork,Random_2,1800,1800,0,0.5,optic-gen_add_5_991-sat
sortnetwork,Random_3,1800,1800,0,0.5,optic-gen_add_5_991-sat
sortnetwork,Random_4,1800,1800,0,0.5,optic-gen_add_5_991-sat
sortnetwork,Random_5,1800,1800,0,0.5,optic-gen_add_5_991-sat
sequential,PAMO+Occur,1800,1800,0.8,0.88,optic-gen_add_5_991-sat
sequential,Proximity,1800,1800,0.75,0.86,optic-gen_add_5_991-sat
sequential,Natural,1800,1800,0.65,0.7,optic-gen_add_5_991-sat
sequential,Occurrence,1800,1800,0.75,0.81,optic-gen_add_5_991-sat
sequential,Random_1,1800,1800,0.63,0.7,optic-gen_add_5_991-sat
sequential,Random_2,1800,1800,0.69,0.7,optic-gen_add_5_991-sat
sequential,Random_3,1800,1800,0.63,0.7,optic-gen_add_5_991-sat
sequential,Random_4,1800,1800,0.62,0.7,optic-gen_add_5_991-sat
sequential,Random_5,1800,1800,0.64,0.7,optic-gen_add_5_991-sat
kmtotalizer,PAMO+Occur,1800,1800,0.0,0.37,optic-gen_add_5_991-unsat
kmtotalizer,Proximity,1800,1800,0.0,0.33,optic-gen_add_5_991-unsat
kmtotalizer,Natural,1800,1800,0,0.17,optic-gen_add_5_991-unsat
kmtotalizer,Occurrence,1800,1800,0,0.27,optic-gen_add_5_991-unsat
kmtotalizer,Random_1,1800,1800,0,0.17,optic-gen_add_5_991-unsat
kmtotalizer,Random_2,1800,1800,0,0.17,optic-gen_add_5_991-unsat
kmtotalizer,Random_3,1800,1800,0,0.17,optic-gen_add_5_991-unsat
kmtotalizer,Random_4,1800,1800,0,0.17,optic-gen_add_5_991-unsat
kmtotalizer,Random_5,1800,1800,0,0.17,optic-gen_add_5_991-unsat
mtotalizer,PAMO+Occur,1800,1800,0.0,0.48,optic-gen_add_5_991-unsat
mtotalizer,Proximity,1800,1800,0.0,0.46,optic-gen_add_5_991-unsat
mtotalizer,Natural,1800,1800,0,0.31,optic-gen_add_5_991-unsat
mtotalizer,Occurrence,1800,1800,0,0.4,optic-gen_add_5_991-unsat
mtotalizer,Random_1,1800,1800,0,0.3,optic-gen_add_5_991-unsat
mtotalizer,Random_2,1800,1800,0,0.3,optic-gen_add_5_991-unsat
mtotalizer,Random_3,1800,1800,0,0.3,optic-gen_add_5_991-unsat
mtotalizer,Random_4,1800,1800,0,0.3,optic-gen_add_5_991-unsat
mtotalizer,Random_5,1800,1800,0,0.31,optic-gen_add_5_991-unsat
cardnetwork,PAMO+Occur,1800,1800,0.0,0.46,optic-gen_add_5_991-unsat
cardnetwork,Proximity,1800,1800,0.0,0.42,optic-gen_add_5_991-unsat
cardnetwork,Natural,1800,1800,0,0.26,optic-gen_add_5_991-unsat
cardnetwork,Occurrence,1800,1800,0,0.37,optic-gen_add_5_991-unsat
cardnetwork,Random_1,1800,1800,0,0.26,optic-gen_add_5_991-unsat
cardnetwork,Random_2,1800,1800,0,0.26,optic-gen_add_5_991-unsat
cardnetwork,Random_3,1800,1800,0,0.28,optic-gen_add_5_991-unsat
cardnetwork,Random_4,1800,1800,0,0.27,optic-gen_add_5_991-unsat
cardnetwork,Random_5,1800,1800,0,0.28,optic-gen_add_5_991-unsat
sortnetwork,PAMO+Occur,1800,1800,0.65,0.67,optic-gen_add_5_991-unsat
sortnetwork,Proximity,1800,1800,0.63,0.66,optic-gen_add_5_991-unsat
sortnetwork,Natural,1800,1800,0,0.49,optic-gen_add_5_991-unsat
sortnetwork,Occurrence,1800,1800,0.55,0.61,optic-gen_add_5_991-unsat
sortnetwork,Random_1,1800,1800,0,0.5,optic-gen_add_5_991-unsat
sortnetwork,Random_2,1800,1800,0,0.5,optic-gen_add_5_991-unsat
sortnetwork,Random_3,1800,1800,0,0.5,optic-gen_add_5_991-unsat
sortnetwork,Random_4,1800,1800,0,0.5,optic-gen_add_5_991-unsat
sortnetwork,Random_5,1800,1800,0,0.5,optic-gen_add_5_991-unsat
sequential,PAMO+Occur,1800,1800,0.8,0.89,optic-gen_add_5_991-unsat
sequential,Proximity,1800,1800,0.83,0.85,optic-gen_add_5_991-unsat
sequential,Natural,1800,1800,0.63,0.71,optic-gen_add_5_991-unsat
sequential,Occurrence,1800,1800,0.76,0.8,optic-gen_add_5_991-unsat
sequential,Random_1,1800,1800,0.63,0.7,optic-gen_add_5_991-unsat
sequential,Random_2,1800,1800,0.64,0.7,optic-gen_add_5_991-unsat
sequential,Random_3,1800,1800,0.62,0.71,optic-gen_add_5_991-unsat
sequential,Random_4,1800,1800,0.63,0.7,optic-gen_add_5_991-unsat
sequential,Random_5,1800,1800,0.61,0.7,optic-gen_add_5_991-unsat
kmtotalizer,PAMO+Occur,223.98,223.62,0.0,0.48,optic-gen_add_5_carry_299-sat
kmtotalizer,Proximity,1800,1800,0.0,0.47,optic-gen_add_5_carry_299-sat
kmtotalizer,Natural,767.76,767.5,0,0.33,optic-gen_add_5_carry_299-sat
kmtotalizer,Occurrence,1800,1800,0,0.42,optic-gen_add_5_carry_299-sat
kmtotalizer,Random_1,1800,1800,0,0.33,optic-gen_add_5_carry_299-sat
kmtotalizer,Random_2,1800,1800,0,0.33,optic-gen_add_5_carry_299-sat
kmtotalizer,Random_3,1800,1800,0,0.33,optic-gen_add_5_carry_299-sat
kmtotalizer,Random_4,1800,1800,0,0.34,optic-gen_add_5_carry_299-sat
kmtotalizer,Random_5,1800,1800,0,0.33,optic-gen_add_5_carry_299-sat
mtotalizer,PAMO+Occur,1800,1800,0.54,0.6,optic-gen_add_5_carry_299-sat
mtotalizer,Proximity,810.86,811.06,0.51,0.58,optic-gen_add_5_carry_299-sat
mtotalizer,Natural,331.68,331.3,0,0.42,optic-gen_add_5_carry_299-sat
mtotalizer,Occurrence,1800,1800,0,0.52,optic-gen_add_5_carry_299-sat
mtotalizer,Random_1,1800,1800,0,0.43,optic-gen_add_5_carry_299-sat
mtotalizer,Random_2,1800,1800,0,0.43,optic-gen_add_5_carry_299-sat
mtotalizer,Random_3,1800,1800,0,0.43,optic-gen_add_5_carry_299-sat
mtotalizer,Random_4,1800,1800,0,0.44,optic-gen_add_5_carry_299-sat
mtotalizer,Random_5,1800,1800,0,0.43,optic-gen_add_5_carry_299-sat
cardnetwork,PAMO+Occur,1147.58,1147.5700000000002,0.76,0.83,optic-gen_add_5_carry_299-sat
cardnetwork,Proximity,1800,1800,0.76,0.8,optic-gen_add_5_carry_299-sat
cardnetwork,Natural,1800,1800,0.62,0.65,optic-gen_add_5_carry_299-sat
cardnetwork,Occurrence,1800,1800,0.69,0.75,optic-gen_add_5_carry_299-sat
cardnetwork,Random_1,1800,1800,0.63,0.66,optic-gen_add_5_carry_299-sat
cardnetwork,Random_2,1800,1800,0.63,0.67,optic-gen_add_5_carry_299-sat
cardnetwork,Random_3,1800,1800,0.64,0.67,optic-gen_add_5_carry_299-sat
cardnetwork,Random_4,1800,1800,0.62,0.65,optic-gen_add_5_carry_299-sat
cardnetwork,Random_5,1800,1800,0.6,0.65,optic-gen_add_5_carry_299-sat
sortnetwork,PAMO+Occur,1184.29,1184.6299999999999,1.17,1.19,optic-gen_add_5_carry_299-sat
sortnetwork,Proximity,321.04,321.06,1.06,1.1,optic-gen_add_5_carry_299-sat
sortnetwork,Natural,1800,1800,0.99,1.01,optic-gen_add_5_carry_299-sat
sortnetwork,Occurrence,1800,1800,1.07,1.12,optic-gen_add_5_carry_299-sat
sortnetwork,Random_1,1800,1800,0.93,1.01,optic-gen_add_5_carry_299-sat
sortnetwork,Random_2,1800,1800,0.95,1.01,optic-gen_add_5_carry_299-sat
sortnetwork,Random_3,1800,1800,0.94,1.03,optic-gen_add_5_carry_299-sat
sortnetwork,Random_4,1800,1800,0.94,1.01,optic-gen_add_5_carry_299-sat
sortnetwork,Random_5,1800,1800,0.97,1.01,optic-gen_add_5_carry_299-sat
sequential,PAMO+Occur,1800,1800,6.88,6.93,optic-gen_add_5_carry_299-sat
sequential,Proximity,1182.86,1182.97,6.97,7.01,optic-gen_add_5_carry_299-sat
sequential,Natural,1800,1800,6.71,6.76,optic-gen_add_5_carry_299-sat
sequential,Occurrence,1800,1800,6.82,6.89,optic-gen_add_5_carry_299-sat
sequential,Random_1,1800,1800,6.73,6.76,optic-gen_add_5_carry_299-sat
sequential,Random_2,1800,1800,6.77,6.82,optic-gen_add_5_carry_299-sat
sequential,Random_3,1800,1800,6.71,6.76,optic-gen_add_5_carry_299-sat
sequential,Random_4,1800,1800,6.77,6.85,optic-gen_add_5_carry_299-sat
sequential,Random_5,1800,1800,6.77,6.79,optic-gen_add_5_carry_299-sat
kmtotalizer,PAMO+Occur,1800,1800,0.0,0.51,optic-gen_add_5_carry_299-unsat
kmtotalizer,Proximity,1800,1800,0.0,0.47,optic-gen_add_5_carry_299-unsat
kmtotalizer,Natural,1800,1800,0,0.32,optic-gen_add_5_carry_299-unsat
kmtotalizer,Occurrence,1800,1800,0,0.42,optic-gen_add_5_carry_299-unsat
kmtotalizer,Random_1,1800,1800,0,0.33,optic-gen_add_5_carry_299-unsat
kmtotalizer,Random_2,1800,1800,0,0.33,optic-gen_add_5_carry_299-unsat
kmtotalizer,Random_3,1800,1800,0,0.33,optic-gen_add_5_carry_299-unsat
kmtotalizer,Random_4,1800,1800,0,0.33,optic-gen_add_5_carry_299-unsat
kmtotalizer,Random_5,1800,1800,0,0.33,optic-gen_add_5_carry_299-unsat
mtotalizer,PAMO+Occur,1800,1800,0.51,0.6,optic-gen_add_5_carry_299-unsat
mtotalizer,Proximity,1800,1800,0.53,0.58,optic-gen_add_5_carry_299-unsat
mtotalizer,Natural,1800,1800,0,0.42,optic-gen_add_5_carry_299-unsat
mtotalizer,Occurrence,1800,1800,0,0.53,optic-gen_add_5_carry_299-unsat
mtotalizer,Random_1,1800,1800,0,0.42,optic-gen_add_5_carry_299-unsat
mtotalizer,Random_2,1800,1800,0,0.43,optic-gen_add_5_carry_299-unsat
mtotalizer,Random_3,1800,1800,0,0.43,optic-gen_add_5_carry_299-unsat
mtotalizer,Random_4,1800,1800,0,0.43,optic-gen_add_5_carry_299-unsat
mtotalizer,Random_5,1800,1800,0,0.43,optic-gen_add_5_carry_299-unsat
cardnetwork,PAMO+Occur,1800,1800,0.79,0.84,optic-gen_add_5_carry_299-unsat
cardnetwork,Proximity,1800,1800,0.75,0.79,optic-gen_add_5_carry_299-unsat
cardnetwork,Natural,1800,1800,0.63,0.65,optic-gen_add_5_carry_299-unsat
cardnetwork,Occurrence,1800,1800,0.68,0.77,optic-gen_add_5_carry_299-unsat
cardnetwork,Random_1,1800,1800,0.6,0.65,optic-gen_add_5_carry_299-unsat
cardnetwork,Random_2,1800,1800,0.61,0.65,optic-gen_add_5_carry_299-unsat
cardnetwork,Random_3,1800,1800,0.64,0.65,optic-gen_add_5_carry_299-unsat
cardnetwork,Random_4,1800,1800,0.62,0.66,optic-gen_add_5_carry_299-unsat
cardnetwork,Random_5,1800,1800,0.64,0.66,optic-gen_add_5_carry_299-unsat
sortnetwork,PAMO+Occur,1800,1800,1.13,1.16,optic-gen_add_5_carry_299-unsat
sortnetwork,Proximity,1800,1800,1.12,1.15,optic-gen_add_5_carry_299-unsat
sortnetwork,Natural,1800,1800,0.95,1.01,optic-gen_add_5_carry_299-unsat
sortnetwork,Occurrence,1800,1800,1.06,1.11,optic-gen_add_5_carry_299-unsat
sortnetwork,Random_1,1800,1800,0.95,1.02,optic-gen_add_5_carry_299-unsat
sortnetwork,Random_2,1800,1800,0.98,1.03,optic-gen_add_5_carry_299-unsat
sortnetwork,Random_3,1800,1800,0.97,1.01,optic-gen_add_5_carry_299-unsat
